37306	37127	0.6528118848800659
555830	217913	0.35202187299728394
133072	5	0.5797914266586304
555920	149040	0.5266270041465759
132187	5	0.6326112747192383
131507	123465	0.9168403744697571
19917	123465	0.9657047986984253
190188	180522	0.8111482858657837
198919	217913	0.35202187299728394
284824	218006	0.9881508350372314
381716	335852	0.48870882391929626
130416	5	0.5106391906738281
133073	5	0.5796918272972107
237888	217913	0.988150954246521
278098	335752	0.5311791896820068
19918	123465	0.9657794833183289
817448	335852	0.40495872497558594
129841	217913	0.006577610969543457
434187	5	0.35202187299728394
136613	5	0.6447201371192932
187300	123465	0.5187784433364868
150298	149040	0.7258340716362
131609	217913	0.35202187299728394
37425	5	0.35202187299728394
434186	5	0.35202187299728394
633765	217913	0.45184385776519775
241122	5	0.35202187299728394
150207	217913	0.35202187299728394
285404	5	0.35202187299728394
134162	123465	0.6605997085571289
278319	5	0.35202187299728394
555831	217913	0.35202184319496155
278625	218006	0.7060955166816711
131300	5	0.6326113939285278
19919	123465	0.9658015370368958
817447	335852	0.35202181339263916
287174	5	0.6735429763793945
238776	217913	0.9881507754325867
37426	5	0.35202187299728394
191071	180522	0.7708638310432434
285405	5	0.35202187299728394
129732	123465	0.6256814002990723
288062	5	0.35202187299728394
20593	5	0.35202187299728394
283634	5	0.6361813545227051
284827	218006	0.9881508350372314
192716	217913	0.35202187299728394
415959	19256	0.5266270041465759
555722	123465	0.35202184319496155
633453	5	0.35202187299728394
150781	5	0.35202184319496155
126190	123465	0.35202184319496155
131298	5	0.9059775471687317
37420	5	0.35202187299728394
284520	5	0.6793217658996582
288061	5	0.35202187299728394
768808	333352	0.472270667552948
19914	123465	0.9165381193161011
169814	180522	0.7680326700210571
149321	217913	0.35202184319496155
131683	116837	0.5945838689804077
131683	116839	0.5979034304618835
817673	5	0.4039907157421112
37303	37127	0.6811926960945129
381719	335852	0.35202181339263916
151092	217913	0.35202187299728394
131683	116863	0.5945838689804077
287176	5	0.651275634765625
415958	19256	0.956168532371521
238468	5	0.3520219027996063
135223	116837	0.9770313501358032
129730	123465	0.9657048583030701
150100	123465	0.5203032493591309
278104	335752	0.7173161506652832
775163	5	0.35202187299728394
135223	116863	0.9770313501358032
774277	5	0.35202187299728394
817670	5	0.4039907157421112
273552	242047	0.5514554977416992
279208	5	0.35202187299728394
633681	220842	0.45370322465896606
149215	123465	0.35202184319496155
100301	5	0.35202187299728394
238469	5	0.7106179594993591
283635	5	0.35202187299728394
150986	123465	0.5203032493591309
817450	335852	0.35202181339263916
19916	123465	0.9659013152122498
555733	123465	0.35202184319496155
131604	217913	0.35202187299728394
129907	116863	0.6004018783569336
248522	217913	0.5875834226608276
415962	19256	0.5266270041465759
376629	5	0.5231871604919434
186204	5	0.6645298600196838
239356	5	0.6639874577522278
47892	333352	0.472270667552948
19910	123465	0.9657047986984253
132564	116863	0.5837896466255188
9077	5	0.35202187299728394
603661	217913	0.35202187299728394
288066	5	0.35202187299728394
633693	220842	0.472270667552948
278324	5	0.35202187299728394
283944	218006	0.9881508350372314
186203	5	0.6630266904830933
19911	123465	0.9657775163650513
227043	226231	0.6292728781700134
287487	218006	0.9767394065856934
240504	121391	0.518778383731842
129831	217913	0.35202187299728394
243443	242047	0.630470871925354
128841	123465	0.543205738067627
278993	335752	0.557331383228302
239667	217913	0.9881508350372314
434193	5	0.35202187299728394
284525	5	0.6793976426124573
238782	217913	0.6182565093040466
555734	123465	0.35202184319496155
240243	5	0.35202187299728394
186202	5	0.8610824346542358
555838	217913	0.35202187299728394
117123	5	0.35202184319496155
131728	180522	0.6914635300636292
283227	277371	0.6195747256278992
133270	123465	0.9657047390937805
415960	19256	0.5266270041465759
132564	116839	0.5865790247917175
252904	121391	0.6708468198776245
118895	5	0.6367818117141724
150777	5	0.6675024628639221
244672	5	0.5861258506774902
195943	5	0.6404961347579956
132564	116837	0.5837896466255188
129907	116837	0.6004018783569336
37419	5	0.35202187299728394
129907	116839	0.6040909886360168
84662	217913	0.35202187299728394
9073	5	0.35202187299728394
286605	218006	0.9881508350372314
239359	5	0.6746730804443359
132561	116837	0.9771461486816406
19906	123465	0.9657795429229736
220945	123465	0.5195552110671997
382072	60871	0.4951469898223877
555729	123465	0.35202184319496155
280983	5	0.35202187299728394
195262	123465	0.518778383731842
287658	277371	0.9884519577026367
288068	5	0.35202187299728394
774268	5	0.35202187299728394
9074	5	0.9881508350372314
19907	123465	0.9657047986984253
132561	116863	0.9770684242248535
133269	123465	0.9522958397865295
633690	220842	0.472270667552948
58978	217913	0.9865894317626953
284526	5	0.35202187299728394
238785	217913	0.9881508350372314
133445	116839	0.9485388994216919
19908	123465	0.9657047986984253
252303	242047	0.5787394046783447
133445	116837	0.9278373718261719
524375	333352	0.45370322465896606
59641	226231	0.9883993268013
335009	5	0.35202187299728394
134152	123465	0.9167671203613281
285414	5	0.35202187299728394
447481	5	0.4039907157421112
555835	217913	0.35202187299728394
185623	217913	0.35202187299728394
284117	277371	0.9773481488227844
299006	218006	0.6095911860466003
252424	335852	0.5996081829071045
288071	5	0.6283361315727234
9075	5	0.6689391136169434
131724	180522	0.7389511466026306
381723	335852	0.4622194766998291
434196	5	0.35202187299728394
19909	123465	0.9491466283798218
133061	5	0.5761121511459351
238476	5	0.35202187299728394
132381	123465	0.939740002155304
228734	5	0.35202184319496155
244675	5	0.5845557451248169
133445	116863	0.9275366067886353
130404	5	0.35202184319496155
555730	123465	0.35202184319496155
132610	180522	0.9884543418884277
9076	5	0.6719305515289307
131496	123465	0.580913782119751
434078	37127	0.5266270041465759
272604	277352	0.6892529129981995
287159	5	0.35202187299728394
21496	5	0.35202187299728394
20976	19256	0.7751871943473816
133087	5	0.5618553161621094
271480	121391	0.7076157331466675
129750	123465	0.9162381887435913
288044	5	0.6283361315727234
333881	335752	0.631593644618988
239336	5	0.6548407673835754
415941	19256	0.5266270041465759
633752	217913	0.45184385776519775
149428	149040	0.7837314009666443
20977	19256	0.7907328605651855
112718	5	0.35202187299728394
604217	5	0.35202184319496155
817432	335852	0.35202181339263916
286275	5	0.35202187299728394
240532	217913	0.9658937454223633
282322	277352	0.6748337149620056
282733	5	0.35202187299728394
21498	5	0.35202187299728394
284812	218006	0.9881507754325867
129852	217913	0.35202187299728394
238836	116837	0.9770313501358032
280962	5	0.35202187299728394
117144	5	0.965505063533783
555817	217913	0.35202187299728394
633671	220842	0.472270667552948
134857	5	0.35202184319496155
201587	217913	0.35202187299728394
817780	60871	0.35202181339263916
9410	217913	0.9881507754325867
238836	116863	0.9770313501358032
256474	217913	0.9881507754325867
283618	5	0.6759001016616821
555813	217913	0.35202187299728394
247619	217913	0.6875910758972168
555903	149040	0.5535972714424133
129975	180522	0.9960343241691589
